Fri, Oct 25, 2024
3:24:14 PM

Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
259.9500000	-4104.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0789240	0.0954598	0.0368651	0.0068963	-0.0798129	-0.0922464	-0.0334897	-0.0058518
261.4500000	-30.6200008	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0681827	0.0817093	0.0131390	-0.0135175	-0.0681277	-0.0792487	-0.0116967	0.0115099
263.0000000	4092.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0704316	0.0836971	0.0004754	-0.0279987	-0.0691665	-0.0813684	-0.0003237	0.0230829
264.9000000	-4103.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0633903	0.0770323	0.0208414	-0.0040778	-0.0643977	-0.0738220	-0.0178948	0.0042413
266.3000000	-30.6499996	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0546596	0.0654842	0.0106670	-0.0109738	-0.0542919	-0.0630645	-0.0092333	0.0092190
267.8500000	4092.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0551733	0.0654670	0.0077742	-0.0145124	-0.0540796	-0.0638808	-0.0072102	0.0111145
269.7000000	-4103.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0491168	0.0596816	0.0102404	-0.0092430	-0.0499716	-0.0570510	-0.0081709	0.0089027
271.2000000	-30.6599998	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0420841	0.0503583	0.0081666	-0.0084015	-0.0421142	-0.0489272	-0.0071635	0.0071215
272.6500000	4091.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0421314	0.0497227	0.0101238	-0.0064374	-0.0413071	-0.0488580	-0.0095883	0.0044378
274.4500000	-4103.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0373656	0.0451380	0.0041826	-0.0103834	-0.0379386	-0.0432896	-0.0030043	0.0098381
276.0000000	-30.7199993	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0321144	0.0382275	0.0060441	-0.0062781	-0.0321983	-0.0374079	-0.0055083	0.0053620
277.4500000	4092.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0318224	0.0374024	0.0098013	-0.0023178	-0.0313701	-0.0370581	-0.0094935	0.0011298
279.2500000	-4103.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0282644	0.0338846	0.0011121	-0.0096051	-0.0287148	-0.0328408	-0.0006338	0.0090044
280.7500000	-30.6800003	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0245140	0.0289901	0.0044206	-0.0047011	-0.0245679	-0.0285285	-0.0042370	0.0039852
282.2500000	4091.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0240321	0.0281603	0.0084533	-0.0004302	-0.0238388	-0.0280971	-0.0083706	-0.0003552
284.0500000	-4102.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0214380	0.0254768	-0.0002876	-0.0081752	-0.0217820	-0.0249616	0.0003515	0.0075778
285.5500000	-30.6399994	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0186412	0.0219639	0.0032115	-0.0035565	-0.0188132	-0.0218208	-0.0032719	0.0029465
287.0500000	4091.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0182455	0.0213342	0.0069087	0.0003292	-0.0182273	-0.0214110	-0.0069898	-0.0009228
288.9500000	-4103.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0162404	0.0192031	-0.0008507	-0.0066883	-0.0166167	-0.0190696	0.0006747	0.0061160
290.4500000	-30.6100006	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0142327	0.0167106	0.0023348	-0.0027193	-0.0144721	-0.0167644	-0.0025390	0.0021743
292.0000000	4092.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0138787	0.0162278	0.0054876	0.0005730	-0.0140415	-0.0164266	-0.0056776	-0.0010721
293.7500000	-4103.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0125132	0.0147128	-0.0010029	-0.0053965	-0.0128581	-0.0147559	0.0007073	0.0048550
295.2500000	-30.7199993	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0109870	0.0128695	0.0017097	-0.0021236	-0.0112842	-0.0130541	-0.0020004	0.0016207
296.7500000	4091.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0106991	0.0125039	0.0043155	0.0005855	-0.0109478	-0.0127602	-0.0045723	-0.0010358
298.5500000	-4102.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0096883	0.0113508	-0.0009866	-0.0043326	-0.0100559	-0.0115400	0.0006187	0.0038158
300.1000000	-30.7600002	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0085398	0.0099797	0.0012539	-0.0016790	-0.0088812	-0.0102521	-0.0016014	0.0012052
301.6500000	4091.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0082793	0.0096708	0.0033603	0.0005076	-0.0086063	-0.0100007	-0.0036741	-0.0009362
303.4500000	-4103.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0075243	0.0087912	-0.0009031	-0.0034631	-0.0079084	-0.0090675	0.0004924	0.0029735
305.0000000	-30.6200008	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0066464	0.0077589	0.0009158	-0.0013468	-0.0070310	-0.0080995	-0.0012981	0.0008881
306.5500000	4091.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0064382	0.0075236	0.0026053	0.0004041	-0.0068185	-0.0078928	-0.0029470	-0.0008183
308.3500000	-4103.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0058744	0.0068505	-0.0008023	-0.0027835	-0.0062873	-0.0071997	0.0003698	0.0023088
309.9000000	-30.7000008	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0052145	0.0060844	0.0006635	-0.0010961	-0.0056317	-0.0064709	-0.0010658	0.0006566
311.4000000	4092.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0050501	0.0059035	0.0020221	0.0003071	-0.0054673	-0.0063078	-0.0023845	-0.0007042
313.1500000	-4102.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0046210	0.0053766	-0.0006968	-0.0022425	-0.0050426	-0.0057655	0.0002654	0.0017999
314.7500000	-30.6800003	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0041171	0.0047997	0.0004836	-0.0009034	-0.0045481	-0.0052171	-0.0008873	0.0004848
316.3000000	4092.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0039817	0.0046575	0.0015670	0.0002211	-0.0044230	-0.0050871	-0.0019451	-0.0006117
318.0500000	-4102.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0036526	0.0042453	-0.0006136	-0.0018310	-0.0041003	-0.0046774	0.0001688	0.0013974
319.6000000	-30.6100006	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0032636	0.0038057	0.0003395	-0.0007568	-0.0037161	-0.0042530	-0.0007578	0.0003522
321.1000000	4091.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0031513	0.0036901	0.0012029	0.0001469	-0.0036156	-0.0041441	-0.0016014	-0.0005231
323.0000000	-4102.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0028820	0.0033527	-0.0005389	-0.0014972	-0.0033465	-0.0038153	0.0000901	0.0010829
324.5500000	-30.5799999	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0025862	0.0030167	0.0002270	-0.0006384	-0.0030538	-0.0034852	-0.0006497	0.0002487
326.0500000	4091.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0024918	0.0029217	0.0009212	0.0000825	-0.0029764	-0.0033965	-0.0013294	-0.0004523
327.8500000	-4102.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0023004	0.0026757	-0.0004800	-0.0012394	-0.0027718	-0.0031552	0.0000290	0.0008412
329.3500000	-30.6599998	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0020518	0.0024052	0.0001372	-0.0005510	-0.0025429	-0.0028965	-0.0005687	0.0001672
330.9000000	4091.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0019814	0.0023326	0.0007113	0.0000374	-0.0024796	-0.0028215	-0.0011136	-0.0003944
332.6500000	-4102.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0018292	0.0021282	-0.0004336	-0.0010402	-0.0023189	-0.0026358	-0.0000266	0.0006516
334.2000000	-30.7999992	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0016422	0.0019269	0.0000688	-0.0004791	-0.0021395	-0.0024284	-0.0005049	0.0001129
335.7000000	4091.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0015823	0.0018637	0.0005311	0.0000001	-0.0020908	-0.0023707	-0.0009487	-0.0003474
337.5000000	-4102.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0014650	0.0017039	-0.0003973	-0.0008767	-0.0019579	-0.0022228	-0.0000677	0.0004999
339.0000000	-30.3500004	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0013127	0.0015406	0.0000165	-0.0004267	-0.0018184	-0.0020587	-0.0004595	0.0000594
340.5000000	4091.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0012563	0.0014920	0.0003989	-0.0000278	-0.0017790	-0.0020118	-0.0008175	-0.0003084
342.3000000	-4102.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0011660	0.0013596	-0.0003670	-0.0007460	-0.0016653	-0.0018884	-0.0000953	0.0003854
343.8500000	-30.6900005	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0010477	0.0012317	-0.0000230	-0.0003748	-0.0015583	-0.0017632	-0.0004215	0.0000274
345.4000000	4091.0000000	0.0000750	0.0000750	0.0000750	0.0000750	-0.0000750	-0.0000750	-0.0000750	-0.0000750	0.0009905	0.0011837	0.0002860	-0.0000507	-0.0015297	-0.0017240	-0.0007144	-0.0002754
